width	height	ids_id
		SG-2013-0621A-SPR1-HL
1333.0	2000.0	SG-2013-0621A-SUM1-HL
1333.0	2000.0	SG-2013-0621A-WIN-HL
		SG-2012-1485A-SUM1-HL
1333.0	1999.0	SG-2012-1485A-FAL1-HL
1333.0	2000.0	SG-2012-1485A-WIN-HL
1334.0	2000.0	SG-2012-1485A-SPR1-HL
1333.0	2000.0	SG-2012-1485A-BUD1-HL
1334.0	2000.0	SG-2012-1485A-BUD2-HL
1333.0	2000.0	SG-2015-2169A-SUM1-HL
1333.0	2000.0	SG-2015-2169A-WIN-HL
1333.0	2000.0	SG-2015-2169A-FAL1-HL-000002
1333.0	1999.0	SG-2018-0028A-FAL1-HL-000002
1333.0	1999.0	SG-2018-0028A-SPR1-HL
1333.0	2000.0	SG-2018-0028A-SUM1-HL
1333.0	1999.0	SG-2018-0028A-WIN1-HL
		SG-2018-0028A-WIN2-HL
1333.0	2000.0	SG-2018-1142A-SUM1-HL
		SG-2018-1142A-FAL1-HL
1333.0	2000.0	SG-2018-1142A-WIN1-HL
		SG-2018-1142A-BAR1-HL
1334.0	2000.0	SG-2018-1143A-SUM1-HL
1333.0	2000.0	SG-2018-1143A-FAL1-HL
		SG-2018-1143A-WIN1-HL
1333.0	2000.0	SG-2011-0236A-WIN1-HL
1333.0	2000.0	SG-2011-0236A-FAL1-HL
1333.0	2000.0	SG-2011-0247A-WIN1-HL
1333.0	2000.0	SG-2011-0247A-FAL1-HL
1333.0	2000.0	SG-2011-0235A-WIN-HL
1334.0	2000.0	SG-2011-0235A-WIN2-HL
1333.0	2000.0	SG-2011-0235A-FAL1-HL
1333.0	2000.0	SG-2011-0250A-WIN1-HL
1333.0	2000.0	SG-2011-0250A-FAL1-HL
1333.0	2000.0	SG-2011-0241A-WIN1-HL
1333.0	2000.0	SG-2011-0241A-FAL1-HL
1333.0	2000.0	SG-2011-0238A-WIN1-HL
		SG-2011-0238A-FAL1-HL
1333.0	2000.0	SG-2011-0243A-WIN1-HL
1333.0	2000.0	SG-2011-0243A-FAL1-HL
1334.0	2000.0	SG-2011-0244A-WIN1-HL
		SG-2011-0244A-FAL1-HL
1333.0	2000.0	SG-2011-0253A-WIN1-HL
1333.0	2000.0	SG-2011-0253A-FAL1-HL
1333.0	2000.0	SG-2011-0246A-WIN1-HL
1333.0	2000.0	SG-2011-0246A-FAL1-HL
1333.0	2000.0	SG-2011-0259A-WIN1-HL
1333.0	2000.0	SG-2011-0259A-FAL1-HL
1333.0	2000.0	SG-2011-0249A-WIN1-HL
1333.0	2000.0	SG-2011-0249A-FAL1-HL
1333.0	2000.0	SG-2011-0248A-WIN1-HL
1333.0	2000.0	SG-2011-0248A-FAL1-HL
1334.0	2000.0	SG-2011-0245A-WIN1-HL
1333.0	2000.0	SG-2011-0245A-FAL1-HL
1333.0	2000.0	SG-2011-0255A-WIN1-HL
1334.0	2000.0	SG-2011-0255A-FAL1-HL
1334.0	2000.0	SG-2011-0264A-WIN1-HL
1333.0	2000.0	SG-2011-0264A-FAL1-HL
1333.0	2000.0	SG-2011-0266A-FAL1-HL
1334.0	2000.0	SG-2011-0266A-WIN1-HL
1333.0	2000.0	SG-2011-0260A-WIN1-HL
1333.0	2000.0	SG-2011-0260A-FAL1-HL
1333.0	2000.0	SG-2011-0239A-WIN1-HL
		SG-2011-0239A-FAL1-HL
1333.0	2000.0	SG-2011-0258A-WIN1-HL
1333.0	2000.0	SG-2011-0258A-FAL1-HL
1334.0	2000.0	SG-2011-0261A-WIN1-HL
1333.0	2000.0	SG-2011-0261A-FAL1-HL
1333.0	2000.0	SG-2011-0265A-WIN1-HL
1333.0	2000.0	SG-2011-0265A-FAL1-HL
1333.0	2000.0	SG-2011-0275A-WIN1-HL
1333.0	2000.0	SG-2011-0275A-FAL1-HL
1333.0	2000.0	SG-2011-0269A-FAL1-HL
1333.0	2000.0	SG-2011-0269A-WIN1-HL
		SG-2011-0270A-WIN1-HL
1333.0	2000.0	SG-2011-0270A-FAL1-HL
1334.0	2000.0	SG-2011-0271A-WIN1-HL
1333.0	2000.0	SG-2011-0271A-FAL1-HL
1333.0	2000.0	SG-2011-0240A-WIN1-HL
1333.0	2000.0	SG-2011-0240A-FAL1-HL
1333.0	2000.0	SG-2011-0282A-FAL1-HL
1333.0	2000.0	SG-2011-0282A-WIN1-HL
1333.0	2000.0	SG-2011-0272A-FAL1-HL
		SG-2011-0272A-WIN1-HL
		SG-2011-0277A-FAL1-HL
		SG-2011-0277A-WIN1-HL
1333.0	2000.0	SG-2011-0237A-WIN1-HL
1333.0	2000.0	SG-2011-0237A-FAL1-HL
		SG-2011-0276A-FAL1-HL
1334.0	2000.0	SG-2011-0276A-WIN1-HL
1333.0	2000.0	SG-2011-0242A-WIN1-HL
1333.0	2000.0	SG-2011-0242A-FAL1-HL
1334.0	2000.0	SG-2011-0256A-WIN1-HL
1333.0	2000.0	SG-2011-0256A-FAL1-HL
1333.0	2000.0	SG-2011-0257A-WIN1-HL
1333.0	2000.0	SG-2011-0257A-FAL1-HL
1333.0	2000.0	SG-2011-0281A-WIN1-HL
1333.0	2000.0	SG-2011-0281A-FAL1-HL
1333.0	2000.0	SG-2011-0285A-FAL1-HL
1333.0	2000.0	SG-2011-0285A-WIN1-HL
1334.0	2000.0	SG-2011-0251A-WIN1-HL
1333.0	2000.0	SG-2011-0251A-FAL1-HL
1333.0	2000.0	SG-2011-0252A-WIN1-HL
1333.0	2000.0	SG-2011-0252A-FAL1-HL
1334.0	2000.0	SG-2011-0267A-WIN1-HL
1333.0	2000.0	SG-2011-0267A-FAL1-HL
		SG-2011-0284A-FAL1-HL
1333.0	2000.0	SG-2011-0284A-WIN1-HL
1333.0	2000.0	SG-2011-0254A-WIN1-HL
		SG-2011-0254A-FAL1-HL
1333.0	1999.0	SG-2011-0263A-WIN1-HL
1333.0	2000.0	SG-2011-0263A-FAL1-HL
1333.0	2000.0	SG-2011-0268A-FAL1-HL
1333.0	2000.0	SG-2011-0268A-WIN1-HL
1333.0	2000.0	SG-2011-0278A-FAL1-HL
		SG-2011-0278A-WIN1-HL
1333.0	2000.0	SG-2011-0283A-FAL1-HL
		SG-2011-0286A-FAL1-HL
1333.0	2000.0	SG-2011-0286A-WIN1-HL
1333.0	2000.0	SG-2011-0273A-FAL1-HL
1333.0	2000.0	SG-2011-0273A-WIN1-HL
1333.0	2000.0	SG-2011-0280A-FAL1-HL
		SG-2011-0280A-WIN1-HL
1333.0	2000.0	SG-2011-0279A-FAL1-HL
1334.0	2000.0	SG-2011-0279A-WIN1-HL
1333.0	1999.0	SG-2011-0385A-LEF1-HL
1333.0	1999.0	SG-2011-0385A-WIN-HL
1333.0	2000.0	SG-2011-0385A-SUM1-HL
1334.0	2000.0	SG-2011-0385A-FAL1-HL
1333.0	2000.0	SG-2011-0385A-LEB1-HL
2000.0	1333.0	SG-2011-0385A-SNP1-HL
1999.0	1333.0	SG-2011-0385A-FRU1-HL
1333.0	2000.0	SG-2011-0385A-STE2-HL
1333.0	2000.0	SG-2011-0385A-STE3-HL
1334.0	2000.0	SG-2011-0262A-WIN1-HL
1333.0	2000.0	SG-2011-0262A-FAL1-HL
1333.0	2000.0	SG-2011-0274A-FAL1-HL
1334.0	2000.0	SG-2011-0274A-WIN1-HL
1333.0	1999.0	SG-2011-0382A-WIN-HL-2
		SG-2011-0382A-WIN-HL
1333.0	2000.0	SG-2011-0382A-FAL1-HL
		SG-2011-0384A-WIN-HL
1333.0	1999.0	SG-2011-0384A-SUM1-HL
1333.0	2000.0	SG-2011-0384A-FAL1-HL
1333.0	2000.0	SG-2011-0384A-STE1-HL
2000.0	1334.0	SG-2011-0414A-SNP1-HL
1333.0	2000.0	SG-2011-0414A-WIN-HL
1333.0	2000.0	SG-2011-0414A-SUM1-HL
1333.0	1999.0	SG-2011-0414A-FAL1-HL
1334.0	2000.0	SG-2011-0414A-LEB1-HL
2000.0	1333.0	SG-2011-0414A-LEF1-HL
1333.0	2000.0	SG-2011-0414A-BUD1-HL
1333.0	2000.0	SG-2011-0414A-STE1-HL
1334.0	2000.0	SG-2011-0414A-STE2-HL
1333.0	2000.0	SG-2011-0412A-FLO1-HL
2000.0	1333.0	SG-2011-0412A-FLO2-HL
1333.0	2000.0	SG-2011-0412A-SPR1-HL
1333.0	2000.0	SG-2011-0412A-WIN-HL
1333.0	2000.0	SG-2011-0412A-SUM1-HL
1333.0	2000.0	SG-2011-0412A-FAL1-HL
2000.0	1333.0	SG-2011-0412A-LEB1-HL
2000.0	1333.0	SG-2011-0412A-LEF1-HL
1999.0	1333.0	SG-2011-0412A-SNP1-HL
1334.0	2000.0	SG-2011-0412A-BAR1-HL
2000.0	1333.0	SG-2011-0412A-STE2-HL
1333.0	1999.0	SG-2011-0412A-STE3-HL
1333.0	2000.0	SG-2011-0412A-STE4-HL
1333.0	2000.0	SG-2011-0494A-FAL1-HL
1333.0	1999.0	SG-2011-0494A-SPR1-HL
1333.0	2000.0	SG-2011-0494A-SUM1-HL
1334.0	2000.0	SG-2011-0494A-WIN1-HL
1333.0	2000.0	SG-2011-0578A-WIN-HL
1333.0	2000.0	SG-2011-0578A-SPR1-HL
1333.0	2000.0	SG-2011-0578A-SUM1-HL
1334.0	2000.0	SG-2011-0578A-FAL1-HL
1333.0	2000.0	SG-2011-0578A-LEB1-HL
1333.0	2000.0	SG-2011-0578A-LEF1-HL
1333.0	2000.0	SG-2011-0578A-BUD1-HL
2000.0	1333.0	SG-2011-0578A-FRU1-HL
2000.0	1333.0	SG-2011-0578A-SNP1-HL
1333.0	2000.0	SG-2011-0578A-STE2-HL
1334.0	2000.0	SG-2011-0578A-STE3-HL
1999.0	1333.0	SG-2011-0578A-STE4-HL
1334.0	2000.0	SG-2011-0590A-FAL1-HL
1334.0	2000.0	SG-2011-0590A-WIN-HL
1333.0	2000.0	SG-2011-0590A-SUM1-HL
1333.0	2000.0	SG-2011-0590A-WIN1-HL
1333.0	1999.0	SG-2011-0812A-FAL1-HL
1333.0	2000.0	SG-2011-0812A-WIN1-HL
2000.0	1333.0	SG-2011-0899A-BAR1-HL
1333.0	2000.0	SG-2011-0899A-SPR1-HL
1333.0	1999.0	SG-2011-0899A-SUM1-HL
1333.0	2000.0	SG-2011-0899A-WIN1-HL
1333.0	1999.0	SG-2011-0915A-BAR2-HL
1333.0	1999.0	SG-2011-0915A-SPR1-HL
1333.0	2000.0	SG-2011-0915A-WIN1-HL
2000.0	1333.0	SG-2011-0915A-BAR1-HL
1333.0	2000.0	SG-2011-1075A-WIN1-HL
1333.0	1999.0	SG-2011-1075A-SPR1-HL
1333.0	1999.0	SG-2011-1075A-SUM1-HL
2000.0	1333.0	SG-2011-1075A-BAR2-HL
1333.0	2000.0	SG-2011-1075A-BAR1-HL
1334.0	2000.0	SG-2011-1271A-BAR1-HL
1334.0	2000.0	SG-2011-1271A-SPR1-HL
1333.0	2000.0	SG-2011-1271A-FAL1-HL
2000.0	1333.0	SG-2011-1271A-FAL2-HL
1333.0	2000.0	SG-2011-1396A-SUM1-HL
1333.0	2000.0	SG-2011-1396A-FAL1-HL
1333.0	2000.0	SG-2011-1419A-FAL1-HL
1333.0	1999.0	SG-2011-1418A-FAL1-HL
1333.0	2000.0	SG-2011-1394A-FRU1-HL
1333.0	2000.0	SG-2011-1394A-FAL1-HL
1333.0	2000.0	SG-2011-1394A-SUM1-HL
1334.0	2000.0	SG-2011-1394A-LEB1-HL
1334.0	2000.0	SG-2011-1394A-LEF1-HL
2000.0	1333.0	SG-2011-1394A-SNP1-HL
1333.0	1999.0	SG-2011-1394A-STE1-HL
1333.0	2000.0	SG-2011-1394A-STE2-HL
1334.0	2000.0	SG-2011-1395A-SUM1-HL
1333.0	1999.0	SG-2011-1395A-FAL1-HL
1333.0	2000.0	SG-2011-1397A-SUM1-HL
1333.0	2000.0	SG-2011-1397A-FAL1-HL
1333.0	2000.0	SG-2011-2677A-SUM1-HL
1333.0	2000.0	SG-2011-2677A-WIN1-HL
1333.0	1999.0	SG-2011-2715A-SUM1-HL
1333.0	2000.0	SG-2011-2715A-WIN1-HL
1333.0	2000.0	SG-2011-2716A-SUM1-HL
1333.0	2000.0	SG-2011-2716A-WIN1-HL
1333.0	2000.0	SG-2011-2717A-SUM1-HL
1333.0	2000.0	SG-2011-2717A-WIN1-HL
1333.0	2000.0	SG-2015-2204A-FAL1-HL
1333.0	1999.0	SG-2015-2204A-SPR1-HL
1333.0	2000.0	SG-2015-2204A-SUM1-HL
1333.0	1999.0	SG-2015-2204A-WIN-HL
1333.0	2000.0	SG-2015-2206A-WIN-HL
1334.0	2000.0	SG-2015-2206A-FAL1-HL
1333.0	2000.0	SG-2015-2206A-SPR1-HL
1333.0	1999.0	SG-2015-2206A-SUM1-HL
1333.0	2000.0	SG-2015-2210A-FAL1-HL
1333.0	2000.0	SG-2015-2210A-SPR1-HL
1334.0	2000.0	SG-2015-2210A-SUM1-HL
1333.0	2000.0	SG-2015-2210A-WIN-HL
1333.0	2000.0	SG-2015-2208A-FAL1-HL
1333.0	2000.0	SG-2015-2208A-SPR1-HL
1333.0	1999.0	SG-2015-2208A-SUM1-HL
1333.0	2000.0	SG-2015-2208A-WIN-HL
1333.0	2000.0	SG-2015-2207A-BAR1-HL
1334.0	2000.0	SG-2015-2207A-FAL1-HL-000002
1333.0	2000.0	SG-2015-2207A-SPR1-HL
1333.0	2000.0	SG-2015-2207A-SUM1-HL
1333.0	1999.0	SG-2015-2207A-WIN-HL
1333.0	1999.0	SG-2019-0214A-FAL1-HL
1333.0	2000.0	SG-2019-0214A-WIN1-HL
1333.0	2000.0	SG-2011-1002A-FRU1-HL
2000.0	1333.0	SG-2011-1002A-SUM1-HL
1334.0	2000.0	SG-2011-1002A-FAL1-HL
1999.0	1333.0	SG-2011-1002A-WIN1-HL
2000.0	1334.0	SG-2011-1002A-SNP1-HL
1333.0	2000.0	SG-2011-1002A-FLO1-HL
1333.0	2000.0	SG-2011-1002A-BAR1-HL
1333.0	2000.0	SG-2011-1002A-BAR2-HL
1333.0	2000.0	SG-2011-1002A-LEB1-HL
1333.0	2000.0	SG-2011-1002A-LEF1-HL
2000.0	1333.0	SG-2011-1002A-FRU2-HL
1334.0	2000.0	SG-2011-1002A-STE1-HL
1333.0	2000.0	SG-2011-1002A-STE3-HL
1333.0	1999.0	SG-2011-1002A-STE2-HL
1334.0	2000.0	SG-2011-1022A-SPR1-HL
1333.0	2000.0	SG-2011-1022A-WIN1-HL
1334.0	2000.0	SG-2011-1022A-SUM1-HL
1333.0	1999.0	SG-2011-1022A-FAL1-HL
1333.0	1999.0	SG-2011-1023A-SPR1-HL
1333.0	2000.0	SG-2011-1023A-WIN1-HL
1334.0	2000.0	SG-2011-1023A-SUM1-HL
1333.0	2000.0	SG-2011-1023A-FAL1-HL
1333.0	2000.0	SG-2011-1026A-FRU2-HL
2000.0	1333.0	SG-2011-1026A-LEF1-HL
2000.0	1334.0	SG-2011-1026A-SNP1-HL
1334.0	2000.0	SG-2011-1026A-STE2-HL
1333.0	1999.0	SG-2011-1026A-WIN1-HL
1334.0	2000.0	SG-2011-1026A-SPR1-HL
1333.0	2000.0	SG-2011-1026A-SUM1-HL
1333.0	2000.0	SG-2011-1026A-FAL1-HL
1333.0	2000.0	SG-2011-1026A-LEF2-HL
2000.0	1333.0	SG-2011-1026A-BUD1-HL
2000.0	1333.0	SG-2011-1026A-FRU3-HL
1333.0	2000.0	SG-2011-1026A-FRU3-HL-2
1333.0	2000.0	SG-2011-1026A-STE3-HL
1334.0	2000.0	SG-2011-1024A-SPR1-HL
1333.0	2000.0	SG-2011-1024A-WIN1-HL
1333.0	2000.0	SG-2011-1024A-SUM1-HL
1333.0	2000.0	SG-2011-1024A-FAL1-HL
1333.0	2000.0	SG-2011-1025A-SUM1-HL
1333.0	2000.0	SG-2011-1025A-WIN1-HL
1334.0	2000.0	SG-2011-1025A-SPR1-HL
1334.0	2000.0	SG-2011-1025A-FAL1-HL
1333.0	1999.0	SG-2011-1036A-SPR1-HL
1333.0	2000.0	SG-2011-1036A-SUM1-HL
1333.0	2000.0	SG-2011-1036A-WIN1-HL
1333.0	2000.0	SG-2011-1036A-FAL1-HL
1333.0	2000.0	SG-2011-1021A-CON1-HL
2000.0	1334.0	SG-2011-1021A-SNP1-HL
1333.0	2000.0	SG-2011-1021A-SPR1-HL
1334.0	2000.0	SG-2011-1021A-WIN1-HL
1333.0	2000.0	SG-2011-1021A-SUM1-HL
1333.0	2000.0	SG-2011-1021A-FAL1-HL
2000.0	1334.0	SG-2011-1021A-LEB1-HL
2000.0	1334.0	SG-2011-1021A-LEF1-HL
1333.0	1999.0	SG-2011-1021A-STE3-HL
1333.0	2000.0	SG-2011-1021A-STE4-HL
1334.0	2000.0	SG-2011-1021A-STE5-HL
1333.0	2000.0	SG-2011-1021A-BAR1-HL
1333.0	2000.0	SG-2011-1048A-WIN1-HL
1334.0	2000.0	SG-2011-1048A-FAL1-HL
1333.0	1999.0	SG-2011-1048A-SUM1-HL
1333.0	1999.0	SG-2011-1037A-FRU1-HL
1333.0	1999.0	SG-2011-1037A-SUM1-HL
1333.0	2000.0	SG-2011-1037A-FAL1-HL
1333.0	2000.0	SG-2011-1037A-WIN1-HL
1334.0	2000.0	SG-2011-1037A-SPR1-HL
1334.0	2000.0	SG-2011-1037A-LEB1-HL
2000.0	1333.0	SG-2011-1037A-FLO1-HL
1333.0	2000.0	SG-2011-1037A-LEF1-HL
2000.0	1333.0	SG-2011-1037A-SNP1-HL
2000.0	1333.0	SG-2011-1037A-SNP2-HL
1333.0	2000.0	SG-2011-1037A-STE1-HL
1334.0	2000.0	SG-2011-1037A-STE2-HL
1334.0	2000.0	SG-2011-1037A-STE5-HL
1333.0	2000.0	SG-2011-1037A-BUD1-HL
2000.0	1334.0	SG-2011-1037A-STE4-HL
1334.0	2000.0	SG-2011-1065A-WIN1-HL
1333.0	2000.0	SG-2011-1065A-FAL1-HL
1333.0	2000.0	SG-2011-1047A-WIN1-HL
1334.0	2000.0	SG-2011-1047A-FAL1-HL
1333.0	1999.0	SG-2011-1064A-WIN1-HL
1333.0	2000.0	SG-2011-1064A-SUM1-HL
1333.0	1999.0	SG-2011-1064A-FAL1-HL
1333.0	2000.0	SG-2011-2678A-SUM1-HL
1333.0	2000.0	SG-2011-2678A-WIN1-HL
1333.0	1999.0	SG-2011-2679A-SUM1-HL
1334.0	2000.0	SG-2011-2679A-WIN1-HL
1333.0	2000.0	SG-2011-2679A-LEB1-HL
2000.0	1333.0	SG-2011-2679A-LEF1-HL
2000.0	1334.0	SG-2011-2679A-SNP1-HL
1334.0	2000.0	SG-2011-2679A-STE2-HL
1333.0	2000.0	SG-2011-2679A-STE3-HL
1333.0	2000.0	SG-2011-2679A-STE1-HL
1333.0	2000.0	SG-2012-1450A-FRU1-HL
1334.0	2000.0	SG-2012-1450A-FAL1-HL
1333.0	2000.0	SG-2012-1450A-WIN1-HL
1333.0	2000.0	SG-2012-1450A-SPR1-HL
2000.0	1333.0	SG-2012-1450A-LEB1-HL
2000.0	1333.0	SG-2012-1450A-LEF1-HL
2000.0	1333.0	SG-2012-1450A-SNP1-HL
1333.0	2000.0	SG-2012-1450A-BAR1-HL
1333.0	1999.0	SG-2012-1450A-STE2-HL
1333.0	2000.0	SG-2012-1450A-STE3-HL
2000.0	1333.0	SG-2012-1450A-STE1-HL
2000.0	1333.0	SG-2014-1249A-LEF2-HL
1333.0	2000.0	SG-2014-1249A-SUM1-HL
1333.0	2000.0	SG-2014-1249A-FAL1-HL
1333.0	2000.0	SG-2014-1249A-WIN1-HL
1333.0	1999.0	SG-2014-1249A-SPR1-HL
1334.0	2000.0	SG-2014-1249A-CON1-HL
1333.0	2000.0	SG-2014-1249A-CON2-HL
2000.0	1333.0	SG-2014-1249A-SNP1-HL
2000.0	1333.0	SG-2014-1249A-LEF1-HL
1333.0	1999.0	SG-2014-1249A-STE2-HL
1333.0	2000.0	SG-2014-1249A-STE1-HL
1333.0	2000.0	SG-2011-0968A-SUM1-HL
1333.0	1999.0	SG-2011-0968A-FAL1-HL-000002
1333.0	2000.0	SG-2011-0968A-WIN1-HL
1333.0	2000.0	SG-2011-0970A-FAL1-HL
1333.0	1999.0	SG-2011-0970A-SUM1-HL
1333.0	2000.0	SG-2011-0970A-WIN1-HL
1334.0	2000.0	SG-2011-0990A-FLO1-HL
1333.0	2000.0	SG-2011-0990A-SUM1-HL
1333.0	2000.0	SG-2011-0990A-FAL1-HL
1333.0	2000.0	SG-2011-0990A-WIN1-HL
1333.0	2000.0	SG-2011-0990A-BAR1-HL
1333.0	2000.0	SG-2011-0990A-BAR2-HL
1333.0	2000.0	SG-2011-0990A-FRU1-HL
2000.0	1334.0	SG-2011-0990A-LEF2-HL
2000.0	1333.0	SG-2011-0990A-SNP1-HL
1334.0	2000.0	SG-2011-0990A-LEB1-HL
1333.0	2000.0	SG-2011-0990A-LEF1-HL
2000.0	1333.0	SG-2011-0990A-BUD1-HL
2000.0	1333.0	SG-2011-0990A-FRU2-HL
1334.0	2000.0	SG-2011-0990A-STE1-HL
2000.0	1333.0	SG-2011-0990A-LEF3-HL
2000.0	1333.0	SG-2011-0990A-STE2-HL
2000.0	1334.0	SG-2011-0990A-STE3-HL
2000.0	1333.0	SG-2011-0990A-STE4-HL
2000.0	1333.0	SG-2011-0990A-STE5-HL
1334.0	2000.0	SG-2017-0381A-SUM1-HL
1333.0	2000.0	SG-2017-0381A-WIN-HL
1334.0	2000.0	SG-2017-0381A-FAL-HL
1333.0	2000.0	SG-2017-0381A-BAR-HL
1333.0	1999.0	SG-2017-0394A-FAL-HL-000002
2000.0	1333.0	SG-2017-0394A-SUM1-HL
1333.0	2000.0	SG-2017-0394A-WIN-HL
1333.0	2000.0	SG-2017-0394A-BAR-HL
1999.0	1333.0	SG-2017-0391A-FAL-HL
1333.0	1999.0	SG-2017-0391A-WIN-HL
2000.0	1333.0	SG-2017-0391A-FAL1-HL
1333.0	2000.0	SG-2017-0391A-BAR-HL
1999.0	1333.0	SG-2017-0395A-FRU1-HL
2000.0	1334.0	SG-2017-0395A-BUD1-HL
2000.0	1333.0	SG-2017-0395A-FLO1-HL
2000.0	1333.0	SG-2017-0395A-SNP2-HL
1334.0	2000.0	SG-2017-0395A-SUM1-HL
1334.0	2000.0	SG-2017-0395A-FAL-HL
1334.0	2000.0	SG-2017-0395A-WIN-HL
1333.0	2000.0	SG-2017-0395A-LEF1-HL
1333.0	2000.0	SG-2017-0395A-LEB1-HL
1999.0	1333.0	SG-2017-0395A-FLO2-HL
2000.0	1333.0	SG-2017-0395A-SNP1-HL
1333.0	2000.0	SG-2017-0395A-STE1-HL
1333.0	2000.0	SG-2017-0395A-BAR-HL
1334.0	2000.0	SG-2017-0395A-STE2-HL
1334.0	2000.0	SG-2017-0395A-STE3-HL
1333.0	2000.0	SG-2019-0280A-FAL1-HL
1333.0	2000.0	SG-2019-0280A-WIN1-HL
1333.0	2000.0	SG-2019-0278A-FAL1-HL
1334.0	2000.0	SG-2019-0278A-WIN1-HL
1333.0	2000.0	SG-2019-0278A-BUD1-HL
2000.0	1333.0	SG-2019-0278A-BUD2-HL
1333.0	2000.0	SG-2011-0134A-WIN-HL
1333.0	2000.0	SG-2011-0134A-FAL1-HL
1334.0	2000.0	SG-2011-0134A-SUM1-HL
1333.0	2000.0	SG-2011-0135A-WIN-HL
1334.0	2000.0	SG-2011-0135A-FAL1-HL
1333.0	2000.0	SG-2011-0135A-SUM1-HL
1334.0	2000.0	SG-2011-0139A-FAL1-HL
1334.0	2000.0	SG-2011-0139A-SUM1-HL
1333.0	2000.0	SG-2011-0146A-WIN-HL
1333.0	2000.0	SG-2011-0146A-FAL1-HL
1333.0	2000.0	SG-2011-0146A-SUM1-HL
1333.0	2000.0	SG-2011-0145A-WIN-HL
1334.0	2000.0	SG-2011-0145A-FAL1-HL
1333.0	2000.0	SG-2011-0145A-SUM1-HL
1333.0	2000.0	SG-2011-0153A-SUM1-HL
1333.0	2000.0	SG-2011-0153A-WIN-HL
1333.0	2000.0	SG-2011-0153A-FAL1-HL-000002
1999.0	1333.0	SG-2011-0153A-FRU2-HL-000003
1333.0	2000.0	SG-2011-0153A-FRU1-HL-000003
1333.0	2000.0	SG-2011-0147A-FAL1-HL
1333.0	2000.0	SG-2011-0147A-WIN-HL
1333.0	2000.0	SG-2011-0147A-SUM1-HL
1334.0	2000.0	SG-2011-0111A-FLO1-HL
1333.0	2000.0	SG-2011-0111A-SPR1-HL
1333.0	1999.0	SG-2011-0111A-SUM1-HL
1333.0	2000.0	SG-2011-0111A-WIN-HL
1333.0	2000.0	SG-2011-0111A-FAL1-HL
1333.0	2000.0	SG-2011-0111A-SNP1-HL
1333.0	2000.0	SG-2011-0154A-WIN-HL
1333.0	2000.0	SG-2011-0154A-FAL1-HL-000002
1333.0	2000.0	SG-2011-0154A-SUM1-HL
2000.0	1333.0	SG-2011-0154A-FRU1-HL-000003
1333.0	2000.0	SG-2011-0158A-WIN-HL
1333.0	2000.0	SG-2011-0158A-FAL1-HL
1333.0	2000.0	SG-2011-0158A-SUM1-HL
2000.0	1333.0	SG-2011-0158A-FRU1-HL-000004
1333.0	2000.0	SG-2011-0142A-WIN-HL
1333.0	2000.0	SG-2011-0142A-FAL1-HL
1333.0	2000.0	SG-2011-0142A-SUM1-HL
1333.0	2000.0	SG-2011-0163A-WIN-HL
1333.0	2000.0	SG-2011-0163A-FAL1-HL
1333.0	1999.0	SG-2011-0163A-SUM1-HL
1334.0	2000.0	SG-2011-0144A-FAL1-HL
1333.0	2000.0	SG-2011-0144A-WIN-HL
1333.0	1999.0	SG-2011-0144A-SUM1-HL
1333.0	2000.0	SG-2011-0148A-WIN-HL
1333.0	2000.0	SG-2011-0148A-FAL1-HL
1333.0	2000.0	SG-2011-0148A-SUM1-HL
1333.0	2000.0	SG-2011-0152A-FRU1-HL-000003
1333.0	2000.0	SG-2011-0152A-WIN-HL
1333.0	1999.0	SG-2011-0152A-FAL1-HL-000002
1333.0	2000.0	SG-2011-0152A-SUM1-HL
2000.0	1333.0	SG-2011-0152A-FRU2-HL-000003
1333.0	2000.0	SG-2011-0152A-BAR1-HL-000003
1333.0	2000.0	SG-2011-0149A-WIN-HL
1333.0	2000.0	SG-2011-0149A-FAL1-HL
1334.0	2000.0	SG-2011-0149A-SUM1-HL
1334.0	2000.0	SG-2011-0161A-WIN-HL
1333.0	2000.0	SG-2011-0161A-FAL1-HL
1334.0	2000.0	SG-2011-0161A-SUM1-HL
2000.0	1333.0	SG-2011-0161A-FRU1-HL-000004
2000.0	1333.0	SG-2011-0155A-SNP1-HL-000004
1334.0	2000.0	SG-2011-0155A-WIN-HL
1333.0	2000.0	SG-2011-0155A-FAL1-HL-000002
1333.0	2000.0	SG-2011-0155A-SUM1-HL
1999.0	1333.0	SG-2011-0155A-FRU2-HL-2-000004
2000.0	1333.0	SG-2011-0155A-FRU1-HL-000003
1333.0	2000.0	SG-2011-0155A-STE1-HL-000004
1334.0	2000.0	SG-2011-0155A-BUD1-HL-000003
1334.0	2000.0	SG-2011-0162A-WIN-HL
1334.0	2000.0	SG-2011-0162A-FAL1-HL
1333.0	2000.0	SG-2011-0162A-SUM1-HL
1334.0	2000.0	SG-2011-0164A-WIN-HL
1333.0	2000.0	SG-2011-0164A-FAL1-HL
1333.0	1999.0	SG-2011-0164A-SUM1-HL
1999.0	1333.0	SG-2011-0164A-FRU1-HL-000004
1333.0	2000.0	SG-2011-0164A-STE2-HL-000004
1333.0	2000.0	SG-2011-0165A-BAR1-HL
1333.0	2000.0	SG-2011-0165A-WIN-HL
1333.0	1999.0	SG-2011-0165A-FAL1-HL
1333.0	1999.0	SG-2011-0165A-SUM1-HL
